#X,Nf1,Nf2,fN3,Nf4,Nf5,Nf6,Nf7,Nf8,Nf9,Nf10,Nf11,Nf12,Nf13,Nf14,Nf15,Nf16,Nf17,Nf18,Nf19,Nf20,Nf21,Nf22,Nf29,Nf30,A-U,A-H,A-G,G-U,G-H,N-E,S-E,P-E,F-NG-F,S-NG-F,M-NG-F,N,G,S,M,L,S,fM,Y,
SET666+3.p,3,44,47,165,568,1,3,3,33,4,0,2,1,2,3,0.333333,0.666667,2,1,26,3,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10
SET793+4.p,1,109,110,388,1966,1,2,1,35,17,0,2,1,2,24,0.0,0.083333,4,2,42,2,1,3,2,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,10
SET840-2.p,1,8,9,19,106,1,1,1,6,2,0,0,0,0,2,1.0,0.0,3,2,9,3,1,3,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,10
SET942+1.p,3,12,15,34,132,2,3,3,9,6,0,2,2,2,6,0.333333,0.333333,3,2,10,2,1,3,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,10
SEU157+1.p,4,14,18,45,271,2,2,4,9,11,3,1,2,3,7,0.5,0.428571,4,2,22,4,1,3,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,10
SEU277+1.p,5,71,76,290,1485,3,25,5,38,33,0,25,2,25,28,0.0,0.892857,4,2,45,4,1,3,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10
SEU281+1.p,5,72,77,238,1246,3,7,5,20,53,0,7,2,7,11,0.0,0.636364,3,1,26,3,1,3,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10
SEU297+1.p,8,93,101,255,955,6,45,8,72,16,0,33,5,33,50,0.266667,0.66,4,1,25,3,1,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,10
SEU298+1.p,13,114,127,344,1396,9,45,13,78,33,0,32,5,32,51,0.288889,0.627451,3,1,29,4,1,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,10
SEU315+1.p,6,77,83,216,639,3,14,6,69,6,0,10,2,10,16,0.285714,0.625,3,1,15,4,1,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,10
SEU342+1.p,8,47,55,165,509,5,13,8,24,11,3,11,4,12,15,0.153846,0.8,4,1,19,3,1,3,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,10
SEU356+1.p,1,30,31,141,577,0,5,1,14,7,0,4,0,6,7,0.2,0.857143,3,2,14,2,1,3,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,10
SEU357+1.p,1,30,31,141,577,0,5,1,14,7,0,4,0,6,7,0.2,0.857143,3,2,14,2,1,3,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,10
SEU401+1.p,10,150,160,584,1959,8,15,10,111,18,1,11,6,11,21,0.266667,0.52381,6,2,66,5,1,3,2,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,10
SWB006+1.p,111,1048,1159,5193,21409,4,207,111,746,176,0,202,1,202,209,0.024155,0.966507,7,3,669,2,1,3,3,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,10
SWB012+2.p,1,30,31,154,622,0,13,1,27,0,0,13,1,13,13,0.0,1.0,7,4,8,2,1,3,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,10
SWB028+2.p,1,39,40,112,403,1,5,1,32,4,0,5,1,5,5,0.0,1.0,4,1,18,2,1,3,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,10
SWC028+1.p,14,186,200,723,2106,2,16,14,110,94,5,16,3,21,21,0.0,1.0,2,1,57,5,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10
SWC028-1.p,14,183,197,622,1883,2,58,14,145,89,5,16,3,21,63,0.724138,0.333333,2,1,54,5,1,2,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,10
SWC030+1.p,14,186,200,719,2096,2,20,14,114,92,7,20,3,21,21,0.0,1.0,2,1,57,5,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10
SWC030-1.p,14,183,197,618,1873,2,62,14,149,87,7,20,3,21,63,0.677419,0.333333,2,1,54,5,1,2,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,10
SWC116+1.p,15,184,199,721,2100,2,16,15,113,90,5,16,4,16,16,0.0,1.0,2,1,57,5,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10
SWC277-1.p,14,180,194,614,1857,3,59,14,147,83,3,17,3,17,59,0.711864,0.288136,2,1,54,5,1,2,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,10
SWC294-1.p,14,180,194,614,1857,3,59,14,147,83,3,17,3,17,59,0.711864,0.288136,2,1,54,5,1,2,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,10
SWC323+1.p,14,186,200,725,2120,2,16,14,115,92,4,16,2,16,16,0.0,1.0,2,1,57,5,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10
SWC332+1.p,14,183,197,716,2083,2,17,14,112,88,3,17,3,17,17,0.0,1.0,2,1,57,5,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10
SWC386+1.p,14,190,204,735,2146,2,16,14,112,98,5,16,2,23,23,0.0,1.0,2,1,57,5,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10
SWV411+1.p,5,23,28,53,266,4,7,5,16,12,3,1,1,1,8,0.857143,0.125,2,1,11,4,1,2,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,10
SWV567-1.014.p,631,75,706,707,201028,631,74,631,74,706,706,73,1,73,75,0.013514,0.973333,3,2,6,631,141,3,2,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,10
SWV567-1.015.p,721,80,801,802,262117,721,79,721,79,801,801,78,1,78,80,0.012658,0.975,3,2,6,721,162,3,2,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,10
SWW101+1.p,12,68,80,205,724,11,10,12,27,66,12,7,4,7,19,0.3,0.368421,2,1,24,8,1,2,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,10
SWW102+1.p,12,68,80,205,727,11,10,12,27,66,12,7,4,7,19,0.3,0.368421,2,1,24,8,1,2,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,10
SYN039-1.p,4,23,27,81,351,0,0,4,12,0,0,0,0,0,2,0.0,0.0,2,2,2,2,1,2,2,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,10
SYN551+2.p,1,7,8,32,152,0,0,1,0,8,8,0,0,0,1,0.0,0.0,1,1,4,4,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,10
SYN820-1.p,16,528,544,8332,73416,0,1,16,440,0,0,1,0,1,1,0.0,1.0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,10
SYN986+1.004.p,1,2,3,9,38,0,1,1,2,0,0,0,0,0,1,1.0,0.0,1,1,1,2,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,10
LCL194-1.p,1,8,9,14,94,1,5,1,8,0,0,0,1,0,5,1.0,0.0,2,1,3,5,3,2,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,11
LCL465+1.p,1,71,72,135,566,1,11,1,68,7,0,11,1,14,14,0.0,1.0,2,1,9,5,3,2,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,11
NUM297+1.p,3,404,407,483,3661,1,374,3,402,7,0,374,1,374,375,0.0,0.997333,2,1,5,5,2,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,11
NUM299+1.p,2,405,407,483,3661,0,375,2,403,7,0,375,0,375,376,0.0,0.99734,2,1,5,5,2,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,11
NUM475+2.p,3,75,78,261,841,3,24,3,59,55,13,24,3,24,24,0.0,1.0,2,2,12,3,1,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,11
SYN672-1.p,2,52,54,119,471,2,20,2,51,0,0,1,2,1,20,0.95,0.05,2,2,22,5,1,2,2,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,11
SYN717-1.p,2,111,113,248,1004,1,45,2,109,0,0,10,1,10,45,0.777778,0.222222,2,2,44,6,1,2,2,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,11
BOO009-1.p,1,22,23,61,252,1,10,1,22,2,0,0,1,0,10,1.0,0.0,2,1,5,2,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,12
BOO017-1.p,1,23,24,62,254,1,11,1,23,2,0,1,1,1,11,0.909091,0.090909,2,1,5,2,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,12
COL092-1.p,6,48,54,114,580,5,3,6,46,18,5,3,1,3,3,0.0,1.0,3,2,29,5,1,3,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,12
COL093-1.p,6,48,54,114,580,5,3,6,46,18,5,3,1,3,3,0.0,1.0,3,2,29,5,1,3,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,12
CSR008+1.p,18,118,136,406,1641,13,12,18,61,81,18,11,9,11,13,0.083333,0.846154,3,2,31,3,1,3,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,12
FLD010-5.p,3,25,28,79,273,3,2,3,22,0,0,2,3,2,2,0.0,1.0,2,1,6,2,1,2,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,12
FLD012-4.p,4,31,35,86,295,4,8,4,28,0,0,8,4,8,8,0.0,1.0,2,1,6,2,1,2,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,12
FLD026-3.p,3,28,31,82,282,3,5,3,25,0,0,5,3,5,5,0.0,1.0,2,1,6,2,1,2,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,12
FLD040-3.p,2,27,29,80,275,2,4,2,24,0,0,4,2,4,4,0.0,1.0,2,1,6,2,1,2,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,12
FLD040-5.p,2,27,29,80,275,2,4,2,24,0,0,4,2,4,4,0.0,1.0,2,1,6,2,1,2,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,12
GEO025-2.p,4,19,23,61,309,4,7,4,14,7,0,4,4,4,7,0.428571,0.571429,6,5,25,2,1,3,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,12
GEO025-3.p,4,36,40,90,466,4,13,4,31,12,4,4,4,4,13,0.692308,0.307692,6,5,25,2,1,3,3,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,12
GEO026-3.p,5,36,41,95,485,5,12,5,31,14,6,3,5,3,12,0.75,0.25,6,5,25,2,1,3,3,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,12
GEO030-3.p,9,58,67,159,804,9,18,9,44,30,12,3,8,3,19,0.833333,0.157895,6,5,25,3,1,3,3,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,12
GEO068-3.p,9,93,102,265,1295,9,23,9,72,37,10,4,8,4,24,0.826087,0.166667,6,5,25,3,1,3,3,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,12
GEO202+1.p,7,11,18,39,135,3,4,7,4,0,0,4,0,4,4,0.0,1.0,2,2,4,3,1,2,2,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,12
GRP209-1.p,1,45,46,100,470,0,3,1,3,46,46,0,0,42,45,1.0,0.933333,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP210-1.p,1,43,44,96,451,0,3,1,3,44,44,0,0,40,43,1.0,0.930233,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP212-1.p,1,33,34,74,345,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP213-1.p,1,27,28,61,283,0,3,1,3,28,28,0,0,24,27,1.0,0.888889,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP215-1.p,1,23,24,52,245,0,3,1,3,24,24,0,0,20,23,1.0,0.869565,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP218-1.p,1,43,44,96,451,0,3,1,3,44,44,0,0,40,43,1.0,0.930233,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP219-1.p,1,35,36,79,369,0,3,1,3,36,36,0,0,32,35,1.0,0.914286,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP226-1.p,1,23,24,52,245,0,3,1,3,24,24,0,0,20,23,1.0,0.869565,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP230-1.p,1,27,28,61,288,0,3,1,3,28,28,0,0,24,27,1.0,0.888889,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP234-1.p,1,23,24,52,245,0,3,1,3,24,24,0,0,20,23,1.0,0.869565,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP235-1.p,1,33,34,74,345,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP236-1.p,1,29,30,65,306,0,4,1,4,30,30,1,0,26,29,0.75,0.896552,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP239-1.p,1,45,46,100,462,0,3,1,3,46,46,0,0,42,45,1.0,0.933333,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP240-1.p,1,59,60,130,597,0,3,1,3,60,60,0,0,56,59,1.0,0.949153,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP241-1.p,1,38,39,85,392,0,3,1,3,39,39,0,0,35,38,1.0,0.921053,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP253-1.p,1,21,22,48,221,0,3,1,3,22,22,0,0,18,21,1.0,0.857143,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP255-1.p,1,33,34,74,345,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP259-1.p,1,38,39,85,398,0,3,1,3,39,39,0,0,35,38,1.0,0.921053,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP261-1.p,1,33,34,74,345,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP262-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP264-1.p,1,31,32,70,326,0,3,1,3,32,32,0,0,28,31,1.0,0.903226,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP270-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP272-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP274-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP278-1.p,1,23,24,52,245,0,3,1,3,24,24,0,0,20,23,1.0,0.869565,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP279-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP280-1.p,1,39,40,87,414,0,3,1,3,40,40,0,0,36,39,1.0,0.923077,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP281-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP282-1.p,1,51,52,113,533,0,3,1,3,52,52,0,0,48,51,1.0,0.941176,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP283-1.p,1,39,40,87,407,0,3,1,3,40,40,0,0,36,39,1.0,0.923077,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP284-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP286-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP287-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP288-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP289-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP290-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP291-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP292-1.p,1,23,24,52,251,0,3,1,3,24,24,0,0,20,23,1.0,0.869565,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP293-1.p,1,39,40,87,414,0,3,1,3,40,40,0,0,36,39,1.0,0.923077,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP294-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP295-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP296-1.p,1,39,40,87,414,0,3,1,3,40,40,0,0,36,39,1.0,0.923077,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP301-1.p,1,33,34,74,345,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP304-1.p,1,24,25,54,255,0,4,1,4,25,25,1,0,21,24,0.75,0.875,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP305-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP306-1.p,1,24,25,54,255,0,4,1,4,25,25,1,0,21,24,0.75,0.875,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP308-1.p,1,39,40,87,407,0,3,1,3,40,40,0,0,36,39,1.0,0.923077,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP309-1.p,1,24,25,54,255,0,4,1,4,25,25,1,0,21,24,0.75,0.875,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP310-1.p,1,29,30,65,308,0,4,1,4,30,30,1,0,26,29,0.75,0.896552,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP311-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP313-1.p,1,52,53,115,534,0,3,1,3,53,53,0,0,49,52,1.0,0.942308,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP314-1.p,1,28,29,63,293,0,4,1,4,29,29,1,0,25,28,0.75,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP315-1.p,1,20,21,45,212,0,4,1,4,21,21,1,0,17,20,0.75,0.85,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP316-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP317-1.p,1,57,58,126,579,0,3,1,3,58,58,0,0,54,57,1.0,0.947368,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP320-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP321-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP322-1.p,1,39,40,87,414,0,3,1,3,40,40,0,0,36,39,1.0,0.923077,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP323-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP324-1.p,1,39,40,87,407,0,3,1,3,40,40,0,0,36,39,1.0,0.923077,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP325-1.p,1,49,50,109,502,0,4,1,4,50,50,1,0,46,49,0.75,0.938776,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP326-1.p,1,24,25,54,255,0,4,1,4,25,25,1,0,21,24,0.75,0.875,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP327-1.p,1,34,35,76,355,0,4,1,4,35,35,1,0,31,34,0.75,0.911765,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP328-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP329-1.p,1,45,46,100,463,0,3,1,3,46,46,0,0,42,45,1.0,0.933333,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP332-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP333-1.p,1,20,21,45,212,0,4,1,4,21,21,1,0,17,20,0.75,0.85,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP334-1.p,1,24,25,54,250,0,4,1,4,25,25,1,0,21,24,0.75,0.875,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP335-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP339-1.p,1,40,41,90,412,0,4,1,4,41,41,1,0,37,40,0.75,0.925,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP341-1.p,1,38,39,85,398,0,3,1,3,39,39,0,0,35,38,1.0,0.921053,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP343-1.p,1,36,37,81,374,0,4,1,4,37,37,1,0,33,36,0.75,0.916667,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP344-1.p,1,20,21,45,212,0,4,1,4,21,21,1,0,17,20,0.75,0.85,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP345-1.p,1,33,34,74,345,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP348-1.p,1,23,24,52,245,0,3,1,3,24,24,0,0,20,23,1.0,0.869565,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP351-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP352-1.p,1,28,29,63,298,0,3,1,3,29,29,0,0,25,28,1.0,0.892857,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
GRP356-1.p,1,33,34,74,351,0,3,1,3,34,34,0,0,30,33,1.0,0.909091,2,1,3,3,1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,12
